symbol,mint,score,devSol,source,window_s,decision_s,reaction_s,hold_s,inTime,upside_pct,time_to_peak_s,dd_after_peak,tracked_s,f_devSol,f_priorGrads,f_priorCount,f_isMayhem,f_liq,f_liqSol,f_fdv,f_ageMin,f_vol5m,f_volH1,f_buyRatio5m,f_buyRatioH1,f_pcH1,f_volLiq,f_hasSocials,f_hasWebsite,f_nPairs,f_boosts,f_passedFilter,move_window_pct,slip_to_buy_pct,after_buy_pct,pnlPct,peakPnlPct,exitReason,price_eligible,price_sustained,price_queued,price_bought,price_fading,price_sold,price_collapsed,t_eligible,t_sustained,t_queued,t_bought,t_fading,t_collapsed,t_sold
"ElonCoin","mEbnPdkenDyPmUdWStmqhZwttyPNE2Y8zhvKNx7pump","81","4.938271603","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.00001589","","","","","","","2026-07-15T02:04:20.112Z","","","","","",""
"ElonCoin","GMrtntdVqFSk26LH9QEcCu5FYeu2ZC4gQ5tLEycVpump","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.001e-7","","","","","","2026-07-15T02:04:21.098Z",""
"DTFN","9JQXXKnQF1TZRP5m3H7jt15EtpV1n9eCzJ99UjEipump","85","2.962962961","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000007379","","","","","","","2026-07-15T02:05:18.110Z","","","","","",""
"GDAY","AWtysCiUprVDjn5fYgiMxzXmcAUWLaqWhr7YoGVjpump","61","0.395061727","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000002804","","","","","","","2026-07-15T02:05:19.117Z","","","","","",""
"GDAY","GergwgBCJoLWwEcGkJ78NJ3WDMxwfDPv5tZram6mpump","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000001045","","","","","","2026-07-15T02:05:20.127Z",""
"LEARN","7FJQKa4xMtoBUqCoZNiJZb9uH9Ng77pnWxJQvWPLpump","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.63e-7","","","","","","2026-07-15T02:05:21.113Z",""
"HORMUZ","GM3WX5bXDy5iPQQpyvkRJGrXgk9mgWTeuJ7vSJYZpump","62","0.197530863","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000003259","","","","","","","2026-07-15T02:06:18.116Z","","","","","",""
"ElonCoin","DE9EfuG7iNmxg2aVxAfvB7PxC1j7rywrgyr7Gtzwpump","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.768e-7","","","","","","2026-07-15T02:06:19.137Z",""
"ElonCoin","BMTKNcrmzmeMFoR6eaUkMSEV1ZXdmF5pQDZNZTRJpump","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.393e-7","","","","","","2026-07-15T02:06:20.113Z",""
"Hoppy ","6JwsoWgE2ypQEU47ho7A2cXgpYrtNaCT45QQZd9Zpump","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.039e-7","","","","","","2026-07-15T02:06:21.107Z",""
"WCSPAIN","4BmYqDSNvbEvYxbXxPMNYTS9vEYc6ji29DSQBQwmpump","91","0.050084894","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000002415","","","","","","","2026-07-15T02:07:17.106Z","","","","","",""
"ElonCoin","D3w6yBHTgeBAdQpu4zSfBsHjLiFZ3c4t1WWKtPJkpump","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.919e-7","","","","","","2026-07-15T02:07:18.117Z",""
"ElonCoin","GVXzfBo2eM69ZJs6SSqAccR2WnxCxKQ5Q4AAmm6Dpump","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.681e-7","","","","","","2026-07-15T02:07:19.197Z",""
"ElonCoin","3qKwiVWq35QPQzMqqhHfkjKKr4CUQSVBh8ShrnkCpump","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.941e-7","","","","","","2026-07-15T02:08:17.662Z",""
"chance","4ba9tJUUXk5aiPv7sXE8XhCGZeF6vWAKWXNNLfmJpump","62","3.000000001","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000002529","","","","","","","2026-07-15T02:08:18.136Z","","","","","",""
"ElonCoin","8Boe7BJiEnmHeihLySS85advwDCJaSn7oxf4M133pump","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9.068e-7","","","","","","2026-07-15T02:08:19.124Z",""
"FUND","83n65Ezycj4eoEg1FNfzT3NTzwGExWWToqVHoUpipump","63","3.083247688","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000002166","","","","","","","2026-07-15T02:08:20.102Z","","","","","",""
"ElonCoin","9H9djtogh7DHnjzEoTf6q3qbwbCAvzGx9W7MXYafpump","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000001728","","","","","","2026-07-15T02:09:18.107Z",""
"432432","9i4gEiPF6WsYWXL495JQyDCPRphzhDSjU2xoR8mCpump","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.313e-7","","","","","","2026-07-15T02:09:19.123Z",""
"ElonCoin","DcypfLhydmGiuw7mvg1qLRT4z8LcZMPQiDWNfZKpump","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.406e-7","","","","","","2026-07-15T02:09:20.169Z",""
"ElonCoin","7WyrQGG9kENzJfjZhA1DPdfV3jZa7Qn7PDbfudt5pump","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9.797e-7","","","","","","2026-07-15T02:09:21.110Z",""
"ElonCoin","22cUpXnZEbrVJ5ipEhNiYrG4SiCmKFsb4SDDQ8pppump","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.149e-7","","","","","","2026-07-15T02:10:19.137Z",""
"ElonCoin","9cUKjrRYP9kpKjau2df3TRXByQFu5TdTtEorsJJHpump","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.818e-7","","","","","","2026-07-15T02:10:20.170Z",""
"ElonCoin","C2brLr1jrbFWRFNqufxLjVA8oJdPsp9TRp7UsPVjpump","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.09e-7","","","","","","2026-07-15T02:10:21.142Z",""
"nubcat","BbAbZZJvNye5EzfA7HyXLTRbKThLYwfpLtJJGiQjpump","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000006323","","","","","","2026-07-15T02:11:18.157Z",""
"alvin1234","53kqQqpMoJgnA85GXzDvGr27sw66UvYs8s21wuMtpump","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.536e-7","","","","","","2026-07-15T02:11:19.108Z",""
"ElonCoin","EiYDCQGks8BjhyZxS8CjgrxJwqRXy3gaa9RmY9supump","78","4.938271603","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.00002593","","","","","","","2026-07-15T02:11:20.119Z","","","","","",""
"maybull","9nMaKbNB4JhbKWZ3xFD9Qv3zbaFJrWk2QvrcKVNXpump","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000001506","","","","","","2026-07-15T02:11:21.128Z",""
"DIARRHEA ","7Rs45ZMjJ2qhC646aaedt7nMEDenaxf1zbhJf1GPpump","63","3.000000001","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000002297","","","","","","","2026-07-15T02:12:14.239Z","","","","","",""
"ElonCoin","7NVLRrzDmcG3f3N6ooBc37NeKLTUr88v7rSJLpXVpump","78","4.938271603","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000004886","","","","","","","2026-07-15T02:12:14.977Z","","","","","",""
"ElonCoin","EDedRFxXcapk9QibPUfDzVYpNCnDiJ44NXGQgqVGpump","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9.718e-7","","","","","","2026-07-15T02:13:17.174Z",""
"ElonCoin","9XjFkQhpFiytzzYvpqrnp199AkBHaGVLBEEhXG7vpump","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.749e-7","","","","","","2026-07-15T02:13:18.108Z",""
"cumcumcum","6dUWJosnfTx8zYSFPfvfj4UHGEx5VGGkgEGMhs61pump","68","0.98765432","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000002814","","","","","","","2026-07-15T02:13:19.107Z","","","","","",""
"DREAM","283Y53zL7TCRcDddJhDeQSVCNPHMVs8sAb9ESxBfpump","68","4.13573701","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.00000282","","","","","","","2026-07-15T02:14:18.111Z","","","","","",""
"HORMUZ","HfBBPozvwMzWuSharjfxHAnUQPKzSpBXa3fkMRxqpump","61","0.197530863","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000006189","","","","","","","2026-07-15T02:14:19.102Z","","","","","",""
"ElonCoin","2Aycoak5Mnjm5NegJmdUVpBbPef2VjCb8EorJR14pump","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000001198","","","","","","2026-07-15T02:14:20.129Z",""
"ElonCoin","4zK1VdRcBrCGwHb8wJNh27M1kPbUriw8xVKRAeizpump","77","4.938271603","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000008592","","","","","","","2026-07-15T02:14:21.126Z","","","","","",""
"ElonCoin","Fzic73uyTkcBGQTtgvoYydZmcjUwqBV2ZEvjhe2opump","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9.288e-7","","","","","","2026-07-15T02:15:18.173Z",""
"HORMUZ","3FChKvFJoTMMBf1cm4i7ekh8g1pAozhoVfsjYQ7Lpump","61","0.197530863","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.00001369","","","","","","1.151e-7","2026-07-15T02:15:19.100Z","","","","","2026-07-15T02:20:14.144Z",""
"ElonCoin","F4j1TsKW6Kcw7KkGSxTeDFdW7cRK7DUP4bLkTLQKpump","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.622e-7","","","","","","2026-07-15T02:15:20.110Z",""
"window","7mR9Y7qBryCizYJosXqtEeJrXi4YmZTDQ22QnKwcpump","71","5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.0000114","","","","","","0.000004035","2026-07-15T02:15:21.125Z","","","","","2026-07-15T02:21:14.257Z",""
"ElonCoin","89P7MLcVw3Ym3VFMmxg7wCZeY2e6Qfuim9Lbs8eNpump","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.851e-7","","","","","","2026-07-15T02:16:18.132Z",""
"Angel","FiGsVYQmfCU8LcJPSqsSu7vqbc3kgFfmBdwifGMpump","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.022e-8","","","","","","2026-07-15T02:16:19.096Z",""
"ElonCoin","EnjvXrXtUDDHfZ6ELuYz5ixGak76GftLLxp1WJtHpump","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.806e-7","","","","","","2026-07-15T02:16:20.137Z",""
"GCOW","5uvUAfXt4Vto57JTWgANarNbZCRJRSBmiw7fuYyepump","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.841e-8","","","","","","2026-07-15T02:16:21.099Z",""
"ElonCoin","BgDRxSKyJsa6hy6Xoggipef1KtiitHk3u1L3wnufpump","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.111e-7","","","","","","2026-07-15T02:17:18.218Z",""
"Vlad","HEMotZDRje51BbL2MWnRfjcAQFUUoS6WQrwBQnkWpump","63","2.962962961","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000002647","","","","","","","2026-07-15T02:17:19.107Z","","","","","",""
"PEPEBISMOL","45G6ADvzVCD21HfgXW1WgK7xGKWrCZxBrgdTzmHXpump","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.684e-7","","","","","","2026-07-15T02:17:20.167Z",""
"ElonCoin","GNei41LL98DSLvRoytcxTs26Ut2s3CMz6j1xMfnxpump","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.114e-7","","","","","","2026-07-15T02:17:21.100Z",""
"ElonCoin","ERbY81Mf59RNUTY2T9tyuv8RbWdkRK4PBcTLLLJrpump","73","3.950617282","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000006405","","","","","","","2026-07-15T02:18:17.222Z","","","","","",""
"Angel","N2toeZEijqyPNcDqqcSga9Asyxi47Gg9wycLtHJpump","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.413e-7","","","","","","2026-07-15T02:18:18.094Z",""
"LOQTA","BTSKad7p3iqQn55wMht6HmTLHRfTdmxuUaNdTZKmpump","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.557e-9","","","","","","2026-07-15T02:19:17.157Z",""
"nubcat","34EJkyV5wMStMaK1DFw96p8qeJL887XuZKjXNMYApump","98","18.765432097","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000005752","","","","","","","2026-07-15T02:19:18.101Z","","","","","",""
"ElonCoin","VfogLRZrwz7t1cPwJ7Z3WeB1CiyRpXFnU832pQipump","69","2.962962961","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000008094","","","","","","","2026-07-15T02:19:19.102Z","","","","","",""
"ElonCoin","2pfLCg5t3rBVEsHtVQAzhwzWtmkXUDurUNMdS5i5pump","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.811e-7","","","","","","2026-07-15T02:20:17.168Z",""
"HORMUZ","8AfbWy58tmWnwz9JQjMNyRC9T77BFpdqizeYGPgUpump","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.658e-8","","","","","","2026-07-15T02:20:18.104Z",""
"ElonCoin","8K5p2X2tpcYyuXvoSTYBtziCrNphzuop2D2U8mBLpump","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.055e-7","","","","","","2026-07-15T02:20:19.103Z",""
"HORMUZ","DdobrLwndcCtFAMGS47BwrtijmmFSzSd2vK21Eifpump","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.233e-7","","","","","","2026-07-15T02:22:17.323Z",""
"VLAD","H7yEnaarD2HefgRrL3amGVBKa7ApVoLr1pmWbxPppump","66","4.938271603","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.00000216","","","","","","","2026-07-15T02:22:17.531Z","","","","","",""
"DNBTTF","CoL4ubYY11ekkFhazHCC3QAChc1CiB9LhmHWn4Ekpump","62","1.500000001","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000002732","","","","","","","2026-07-15T02:22:18.103Z","","","","","",""
"MAGNOLIA","EJ4uwq5uw7cTcVczLEJ4pzGXVcxBp4bjtnyuFZbxpump","60","5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000002178","","","","","","","2026-07-15T02:23:15.157Z","","","","","",""
"BULLFOX","DofKeoeFfrpXedU8o1pnCQ3bjELtF1qDL8YZBqiBpump","79","8.888888887","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000004351","","","","","","","2026-07-15T02:24:15.095Z","","","","","",""
"Angel","Fm7YJFXPU7B5VbuTaEaR753tbCUsTkWwM6XtM3tZpump","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.194e-7","","","","","","2026-07-15T02:25:18.104Z",""
"$TRIANGLE","Hj9NP52zLxE1exT581QKrTQDpH31WGMWBekjZqhdpump","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.262e-7","","","","","","2026-07-15T02:25:19.116Z",""
"STILL","B4diYxt1VvHaZhrAFC4J5AqkyD6ExYb4JEzbc1orpump","92","38.518518517","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.00001153","","","","","","0.00000296","2026-07-15T02:25:20.214Z","","","","","2026-07-15T02:28:14.238Z",""
"vlad","84YvcHmKt2HY1a5SWnTAzvKtwdy8PXLK49dnhdM3pump","60","3.950617282","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.00000223","","","","","","","2026-07-15T02:25:21.113Z","","","","","",""
"Angel","9ezjKEW51hQbUTYQ8ZT4tqxWhufFKkT1VnazPGfvpump","60","0.250000001","","","","","","","0","0","0","960","0.250000001","0","3","1","0","0","8444.84","6","0","298.06","","0.629","285","","0","0","1","0","0","","","","","","","0.000008444","0.000008444","","","","","","2026-07-15T02:27:16.110Z","2026-07-15T02:31:14.135Z","","","","",""
"Tilly","7xGqi9RbqfPRUvjC5xkeiC122mUAGw9ahMfiTspBpump","60","4.938271603","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000006","","","","","","","2026-07-15T02:27:17.154Z","","","","","",""
"WENN","92Ppe5UpY3vWg1hXCEnxAkHYtgeC96dGS9xKTCeipump","100","0.059259258","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.00002192","","","","","","","2026-07-15T02:28:16.130Z","","","","","",""
"ALN.AI","vzCe7Yy7qHd7dRicwmWFmCZQSQ4vRqQ7tXvMUJ2pump","69","5.925925924","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000004348","","","","","","","2026-07-15T02:29:15.155Z","","","","","",""
"Mystery","6qvX52U1cvLc4pC7aTJfAQrHB76cvsE9bN22vmBhpump","64","0.250000001","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000003191","","","","","","3.208e-7","2026-07-15T02:31:16.126Z","","","","","2026-07-15T02:33:14.270Z",""
"pepepepto","8jdZd9WSeUY8Q4e5t6TFb4cMCig5W8cQcqSJLnW9pump","100","0.098765431","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.00000224","","","","","","","2026-07-15T02:31:17.133Z","","","","","",""
"Angel","6cinBs5DSbgHEWXGN9sDV5zKUMvzM3HHJX8au9PLpump","62","0.500000001","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.00001236","","","","","","","2026-07-15T02:32:16.111Z","","","","","",""
"DMBAPPE","J8vk7FXaqcoX6B8v5JWEWqQQVk9wLjpapuWcmyispump","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9.27e-7","","","","","","2026-07-15T02:32:17.194Z",""
"GemFinder","9fszk7sQ5C6dNvwMWsAjFVnu1gh99gPB3og8dsWUpump","70","4.938271603","","","","","","","0","0","-78.2","60","4.938271603","0","0","0","0","0","11900.98","6","16914.36","24151.32","0.609","0.637","307","","0","0","1","0","1","","","","","","","0.000006572","0.0000119","","","","","","2026-07-15T02:33:17.104Z","2026-07-15T02:37:14.160Z","","","","",""
"ATH","HxhNA4Gnso29ihQs76zbM9yQ98BoLGPe52FHGsSapump","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9.476e-7","","","","","","2026-07-15T02:34:16.123Z",""
"WENN","AoJb1TxqHDmDAx97mk1Fsqqu9nZzt9xLA1hNxJUrpump","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.321e-8","","","","","","2026-07-15T02:34:17.163Z",""
"Kingpar","6syQUJ6UhsSkPdULMutCcu7B7Vvg8XZuSYNJt14Zpump","70","4.938271603","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000002154","","","","","","","2026-07-15T02:35:14.187Z","","","","","",""
"SIRCAPY","299BHirrfj5R1fYiEr8uftcURMqRkNmZmpvKdrdCpump","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.489e-7","","","","","","2026-07-15T02:36:15.100Z",""
"Memecoins","AuH1NHrpkokq5Y4CDXuMvGyxEwDbbdRh5v5cdrPTpump","63","3.083247688","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.00001041","","","","","","","2026-07-15T02:37:15.152Z","","","","","",""
"pepepepto","JDFiPHxW2iycYtZZzwx3FM17Qdm1Cas3SsASKM6wpump","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.492e-7","","","","","","2026-07-15T02:38:15.151Z",""
"Tilly","EWUXYigdDtriEZK4oNp9Dmp94Ri2BXt1fJ9wxdrspump","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000001186","","","","","","2026-07-15T02:39:17.101Z",""
"Tilly","2LZDnSdCYKTyEN5LqVFV315VbK4YWQUWDwbtdT7zpump","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.812e-7","","","","","","2026-07-15T02:39:18.165Z",""
"Tilly","G932USPWK7qnCjyky8iK9T8UB4yinfLydTtKtpEopump","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.669e-7","","","","","","2026-07-15T02:39:19.107Z",""
"ElonCoin","3ajU2QPAZhz1nv1tVPSrsVsKfjmDYwM4xoShDyq1pump","72","3.950617282","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000003234","","","","","","0.000003234","2026-07-15T02:40:15.097Z","","","","","2026-07-15T02:44:14.137Z",""
"ACAT","7ZUQ2TGUL7Uoq5Fjhep85cLmr7TQespcSs6JpDW2pump","73","0.098765431","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000001834","","","","","","","2026-07-15T02:41:16.106Z","","","","","",""
"ElonCoin","5nAEGyXQyndFx3WWfAvJRkhbG3m8XWm9SojVZcPrpump","72","3.950617282","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000004328","","","","","","","2026-07-15T02:41:17.099Z","","","","","",""
"wen","GtxhqzU4KAG6qedf5hFEYzLJUpigsHK4LjQNWFFVpump","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.973e-7","","","","","","2026-07-15T02:42:16.114Z",""
"ElonCoin","8aua8AaWXqnLEZNrCrWHC8dHJ7TVN6Ua864yeqx8pump","68","2.962962961","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000001936","","","","","","","2026-07-15T02:42:17.156Z","","","","","",""
"onelasttim","3k3aFDoxzohNMxgUWRDwYh6tjgsfXLdvxXmKcR8Upump","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.341e-8","","","","","","2026-07-15T02:43:17.266Z",""
"chance","E1oQmcXozcosXyMppbfxbPv6J6cnDXKJFHQyipPTpump","61","3.000000001","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000001845","","","","","","","2026-07-15T02:43:18.109Z","","","","","",""
"chance","4ztefKzJ2i46MC9A9LiyU2r1XzJn7mmUZkiW7Vw8pump","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.473e-7","","","","","","2026-07-15T02:43:19.096Z",""
"chance","36Ue5yRCrbHwhaFKeRc1rSKuTYF5nCV18zm8Nzjypump","69","5.000000001","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000003194","","","","","","","2026-07-15T02:44:17.086Z","","","","","",""
"chance","7ffxoSQh8MfuJurroSsu5cFTcdztyKRaTP6PZYQ7pump","61","3.000000001","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000003393","","","","","","","2026-07-15T02:44:18.118Z","","","","","",""
"chance","CMMgogGDxo75q9WkUcgGTYnLDp1HhDme9nQ4USjSpump","61","3.000000001","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000002258","","","","","","","2026-07-15T02:44:19.101Z","","","","","",""
"Bull Cat","21S9BfdFVenyeHBjEQykQCiERsmntJG3yofBfbJspump","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.565e-7","","","","","","2026-07-15T02:45:17.099Z",""
"Hooded","AxCgycFTNU7DVNg1hNasXhLZYWxzP8BusESuh7QWpump","63","2.962962961","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000002657","","","","","","","2026-07-15T02:45:18.132Z","","","","","",""
"ElonCoin","G9LSN7CxXP2xVjfj4GthYvhknnkVfxqLZ2F1CbvQpump","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000001121","","","","","","2026-07-15T02:45:19.094Z",""
"kepa","8Awor8sknQAvmD5agtcQTDx2SdLWt5iAkk2xwkRwpump","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000002172","","","","","","2026-07-15T02:46:17.360Z",""
"ElonCoin","7LpdyniNMjn48A3R5vryDY6gv6dDQveD9P8aX3QBpump","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.93e-7","","","","","","2026-07-15T02:46:17.552Z",""
"$LETTUCE","Gr6VVFWCnE4kiQMk2HBcQXosYcpbbiWGPaxp9GE9pump","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.488e-7","","","","","","2026-07-15T02:46:18.105Z",""
"OC","E3HC2gHGNWzsKY96pwbGkaMp6fnH9JhUmvkoeiFspump","71","5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000002177","","","","","","","2026-07-15T02:47:17.100Z","","","","","",""
"HOLDEARNS","D61jktQQABwPxoK4rJVUeMEoeAfksptyrCAXspcWpump","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000003119","","","","","","2026-07-15T02:47:18.222Z",""
"LMNTSTR","7mpzkRbr6orWKmXvXpCckgYnNJxcPmrcrMc8jEeEpump","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.399e-8","","","","","","2026-07-15T02:47:19.099Z",""
"BC","APgoipcPE2wfYiCzjRiHzyQikB7pG7exgazqgwU2pump","65","0.060000001","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000003061","","","","","","","2026-07-15T02:48:18.100Z","","","","","",""
"chance","DWaByeeNCJTHgCK2nViHbR83UMEAzBxKexBV2u7Upump","60","3.000000001","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000001839","","","","","","","2026-07-15T02:48:19.136Z","","","","","",""
"onelasttim","7LQvU47bG5JUwb2pHdpB1LQ4F6zXptmAxqgvfiRWpump","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.341e-8","","","","","","2026-07-15T02:48:20.097Z",""
"chance","2AhzJpFbJ147Ac4oNJKEGc8T1mdcCH3xMEMqhHecpump","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1e-7","","","","","","2026-07-15T02:48:21.114Z",""
